index,City,Date,Card Type,Exp Type,Gender,Amount
14729,"Nagpur, India",2019-12-22,Gold,Food,F,
14730,"Rajagangapur, India",2019-01-02,Gold,Grocery,M,291160.0
14731,"Nawanshahr, India",2019-03-18,Platinum,Fuel,M,147167.0
14732,"Sadasivpet, India",2020-09-03,Platinum,Bills,M,21922.0
14733,"Wadi, India",2020-10-09,Signature,Food,M,248321.0
14734,,2020-10-26,Silver,Food,F,23298.0
14735,"Nepanagar, India",2019-12-04,Silver,Fuel,F,72400.0
14736,"Sholingur, India",2020-11-22,Platinum,Bills,F,35132.0
14737,"Imphal, India",,Gold,Entertainment,M,231029.0
14738,"Gudivada, India",2019-04-10,Silver,Grocery,M,25843.0
14739,"Bhatapara, India",2019-07-14,Silver,Bills,M,22107.0
14740,,2019-12-31,Gold,Food,F,161123.0
14741,"Arambagh, India",2019-04-02,Platinum,Entertainment,M,49625.0
14742,"Ichalkaranji, India",,Silver,Food,F,252478.0
14743,"Revelganj, India",2020-10-25,Signature,Fuel,F,128962.0
14744,,2019-07-24,Signature,Entertainment,M,172934.0
14745,,,Silver,Entertainment,M,279032.0
14746,"Firozabad, India",2020-10-25,Gold,Grocery,M,287283.0
14747,"Akola, India",2019-12-17,Signature,Bills,F,53633.0
14748,"Ramnagar, India",2020-03-12,Platinum,Entertainment,M,20890.0
14749,"Alirajpur, India",2019-09-19,Gold,Entertainment,M,166684.0
14750,"Oddanchatram, India",2019-04-21,Gold,Food,M,
14751,"Gohana, India",2020-02-22,Gold,Entertainment,F,147498.0
14752,"Lakhisarai, India",2019-12-18,Silver,Entertainment,M,284535.0
14753,"Shujalpur, India",2019-04-04,Silver,Fuel,M,163115.0
14754,"Sikandrabad, India",2019-12-06,Platinum,Fuel,M,11110.0
14755,"Maihar, India",2019-04-10,Gold,Food,F,3737.0
14756,"Diphu, India",2020-10-22,Platinum,Bills,M,107624.0
14757,,2019-03-19,Signature,Bills,F,137315.0
14758,"Shahdol, India",2020-07-22,Platinum,Grocery,F,172247.0
14759,"Sanand, India",2019-10-21,Gold,Fuel,F,163067.0
14760,,2019-07-09,Signature,Food,M,
14761,"Dimapur, India",2019-04-28,Signature,Food,M,242670.0
14762,"Sugauli, India",2019-09-06,Gold,Entertainment,F,23981.0
14763,"Mattannur, India",2019-12-04,Gold,Fuel,F,129778.0
14764,"Gwalior, India",2020-01-14,Gold,Entertainment,F,252782.0
14765,"Firozpur, India",2019-02-11,Gold,Grocery,F,
14766,"Umreth, India",2019-12-23,Platinum,Entertainment,M,195697.0
14767,"Gobindgarh, India",,Platinum,Fuel,F,54970.0
14768,"Shikarpur Bulandshahr, India",2019-06-15,Platinum,Fuel,F,
14769,"Jamshedpur, India",2019-11-08,Gold,Fuel,F,
14770,"Sircilla, India",2020-03-20,Signature,Grocery,M,112898.0
14771,"Yemmiganur, India",2019-01-30,Silver,Food,M,80508.0
14772,"Karimganj, India",2020-12-13,Silver,Bills,M,67576.0
14773,"Sitamarhi, India",2019-10-23,Platinum,Fuel,F,77192.0
14774,"Chirkunda, India",,Gold,Entertainment,M,128687.0
14775,"Kannur, India",2020-03-03,Silver,Food,M,136068.0
14776,"Nawabganj, India",2019-10-31,Silver,Fuel,F,178371.0
14777,"Dalli-Rajhara, India",2020-12-25,Platinum,Food,M,179072.0
14778,"Pollachi, India",2019-02-21,Silver,Bills,F,
14779,"Rudrapur, India",2020-03-24,Platinum,Grocery,F,166453.0
14780,"Baripada Town, India",2019-01-20,Platinum,Entertainment,F,157977.0
14781,"Mussoorie, India",2019-11-16,Silver,Grocery,M,151006.0
14782,"Saharsa, India",2020-04-24,Gold,Entertainment,F,235428.0
14783,"Lunglei, India",2020-12-25,Silver,Grocery,F,256780.0
14784,"Arwal, India",2020-11-02,Gold,Grocery,M,94554.0
14785,"Yevla, India",,Platinum,Entertainment,F,134569.0
14786,"Mandla, India",2019-09-05,Silver,Grocery,M,33499.0
14787,"Pappinisseri, India",2019-01-21,Signature,Bills,F,121452.0
14788,"Washim, India",2020-01-04,Platinum,Grocery,M,219393.0
14789,"Noorpur, India",2020-03-17,Gold,Entertainment,F,132975.0
14790,"Siddipet, India",2020-03-16,Gold,Fuel,F,253587.0
14791,"Rajsamand, India",2020-06-07,Silver,Fuel,M,198344.0
14792,"Paramakudi, India",,Signature,Food,F,260713.0
14793,"Machilipatnam, India",,Gold,Entertainment,F,170991.0
14794,"Dharmanagar, India",2019-06-10,Silver,Food,M,227425.0
14795,"Pihani, India",2020-01-14,Gold,Food,M,84558.0
14796,"Srivilliputhur, India",2019-11-02,Silver,Food,F,
14797,,2020-01-13,Platinum,Bills,M,75388.0
14798,"Sivakasi, India",2019-09-11,Platinum,Grocery,M,
14799,"Manuguru, India",,Platinum,Entertainment,M,21735.0
14800,"Ramnagar, India",2019-05-13,Silver,Bills,F,119749.0
14801,"Oddanchatram, India",2019-02-18,Gold,Grocery,M,87905.0
14802,"Erode, India",2020-03-07,Silver,Food,F,
14803,"Naharlagun, India",2019-02-02,Signature,Entertainment,M,18636.0
14804,"Chirala, India",2020-03-03,Platinum,Grocery,M,247597.0
14805,"Lahar, India",2019-05-03,Gold,Bills,M,139266.0
14806,"Singrauli, India",2020-11-25,Gold,Entertainment,M,161699.0
14807,"Barnala, India",2019-05-09,Signature,Entertainment,F,188238.0
14808,,2020-03-01,Platinum,Food,M,21376.0
14809,"Shivpuri, India",2019-10-21,Gold,Entertainment,F,278217.0
14810,"Yellandu, India",2019-02-04,Gold,Grocery,M,253950.0
14811,"Padra, India",2020-05-29,Signature,Fuel,F,247958.0
14812,"Sarangpur, India",2019-11-11,Gold,Entertainment,F,231202.0
14813,"Pasan, India",2019-05-25,Gold,Entertainment,F,270700.0
14814,"Hazaribag, India",,Platinum,Entertainment,F,78266.0
14815,"Tanuku, India",2019-05-25,Silver,Grocery,F,59560.0
14816,"Ranavav, India",2019-11-02,Platinum,Entertainment,F,194145.0
14817,"Medininagar (Daltonganj), India",2019-12-02,Signature,Fuel,M,
14818,"Arsikere, India",2020-12-25,Silver,Food,M,214012.0
14819,"Jhargram, India",2020-05-24,Signature,Food,F,212463.0
14820,"Ujhani, India",2019-10-15,Silver,Fuel,M,286585.0
14821,"Rajgarh (Churu), India",2019-11-04,Platinum,Food,M,275734.0
14822,"Kalyan-Dombivali, India",2020-05-11,Gold,Entertainment,F,132200.0
14823,"Neem-Ka-Thana, India",2020-03-08,Platinum,Bills,M,139669.0
14824,"Narsinghgarh, India",2020-12-01,Silver,Fuel,F,234052.0
14825,"Hubli-Dharwad, India",2020-01-17,Platinum,Entertainment,M,92348.0
14826,"Phalodi, India",2020-10-18,Gold,Grocery,F,142255.0
14827,,2019-08-05,Silver,Grocery,M,
14828,"Bhadrachalam, India",2019-07-13,Signature,Grocery,M,250057.0
14829,"Nagarkurnool, India",2019-08-06,Platinum,Entertainment,M,147585.0
14830,"Periyakulam, India",2019-04-07,Signature,Bills,F,291046.0
14831,"Puliyankudi, India",2020-11-11,Silver,Food,F,100572.0
14832,"Bhainsa, India",2019-02-02,Signature,Food,M,285702.0
14833,"Perambalur, India",,Silver,Entertainment,F,149755.0
14834,"Nagari, India",2020-03-14,Platinum,Food,F,20411.0
14835,"Udaipur, India",2020-12-28,Signature,Entertainment,M,180613.0
14836,"Ranavav, India",2019-02-05,Signature,Food,F,241771.0
14837,"Greater Mumbai, India",2019-09-21,Signature,Food,M,272796.0
14838,"Paravoor, India",2019-08-17,Gold,Fuel,F,189783.0
14839,"Jammu, India",2020-03-27,Silver,Bills,M,110043.0
14840,"Bathinda, India",,Signature,Grocery,M,230919.0
14841,"Nangal, India",2019-10-23,Platinum,Food,M,245686.0
14842,"Mahemdabad, India",2020-02-17,Silver,Entertainment,F,85628.0
14843,"Jammalamadugu, India",2020-07-26,Silver,Food,F,195031.0
14844,"Medinipur, India",,Silver,Food,M,209396.0
14845,"Pudukkottai, India",2019-04-30,Platinum,Grocery,M,225826.0
14846,"Shahbad, India",2020-11-21,Signature,Entertainment,M,252450.0
14847,"Amalapuram, India",2019-07-03,Gold,Grocery,M,283411.0
14848,"Sangole, India",2020-03-31,Platinum,Bills,F,193976.0
14849,"Balaghat, India",2019-08-16,Platinum,Fuel,M,283975.0
14850,"Khambhat, India",2019-12-28,Gold,Food,F,226858.0
14851,"Gwalior, India",,Signature,Bills,M,
14852,"Gwalior, India",2020-03-16,Platinum,Grocery,M,289394.0
14853,"Pandhurna, India",2020-04-05,Signature,Fuel,M,84208.0
14854,"Mandi, India",2019-01-01,Gold,Food,F,255706.0
14855,"Dharmavaram, India",2019-11-27,Platinum,Fuel,F,133956.0
14856,"Yadgir, India",2019-03-05,Platinum,Bills,M,293798.0
14857,"Paravoor, India",2020-02-09,Gold,Bills,F,296182.0
14858,"Panvel, India",2020-12-13,Silver,Food,F,232263.0
14859,"Mungeli, India",2020-11-19,Silver,Food,F,34057.0
14860,"Lingsugur, India",2020-11-06,Platinum,Fuel,F,274450.0
14861,"Goalpara, India",2020-12-20,Silver,Grocery,F,185131.0
14862,"Adityapur, India",2019-04-27,Platinum,Grocery,M,17703.0
14863,"Kolkata, India",2019-11-24,Silver,Fuel,M,92218.0
14864,"Sasaram, India",2020-11-09,Silver,Fuel,M,20934.0
14865,"Mandla, India",2019-09-26,Silver,Food,F,207426.0
14866,"Nadbai, India",2019-11-02,Signature,Fuel,M,280577.0
14867,"Kalimpong, India",2019-06-27,Signature,Fuel,M,94617.0
14868,"Ramnagar, India",2020-02-08,Gold,Fuel,F,171882.0
14869,"Sitamarhi, India",2020-03-27,Signature,Entertainment,F,73460.0
14870,"Gudivada, India",2019-11-15,Silver,Bills,M,257570.0
14871,"Vijainagar Ajmer, India",2020-12-31,Platinum,Grocery,M,35554.0
14872,"Tonk, India",2019-04-04,Signature,Bills,F,
14873,"Sambalpur, India",2020-08-06,Signature,Bills,F,147096.0
14874,"Belagavi, India",2020-01-29,Silver,Entertainment,F,42684.0
14875,"Nowgong, India",2020-04-06,Silver,Entertainment,F,129412.0
14876,"Darbhanga, India",2020-01-24,Silver,Grocery,F,96938.0
14877,"Mudhol, India",2019-12-11,Silver,Bills,F,15777.0
14878,"Mandideep, India",,Gold,Food,M,274667.0
14879,"Jammalamadugu, India",2020-12-18,Platinum,Bills,F,112069.0
14880,"Malegaon, India",2019-01-21,Gold,Fuel,M,114274.0
14881,"Vrindavan, India",,Gold,Fuel,F,249209.0
14882,"Anand, India",2019-03-26,Gold,Bills,M,172489.0
14883,"Ramnagar, India",2019-10-08,Platinum,Bills,M,121303.0
14884,"Nathdwara, India",2020-05-18,Silver,Food,M,1707.0
14885,"Amalapuram, India",2019-03-12,Silver,Entertainment,M,98532.0
14886,"Arakkonam, India",2020-02-12,Silver,Grocery,M,199942.0
14887,"Mandvi, India",2020-12-15,Signature,Grocery,M,219065.0
14888,"Uthamapalayam, India",2020-03-11,Gold,Grocery,F,
14889,"Alappuzha, India",2019-02-02,Platinum,Bills,F,64030.0
14890,"Vadakkuvalliyur, India",2020-12-13,Platinum,Entertainment,F,54171.0
14891,"Nasirabad, India",2019-05-16,Platinum,Fuel,F,40261.0
14892,"Rahuri, India",2019-03-29,Signature,Fuel,F,10566.0
14893,"Merta City, India",2019-01-18,Silver,Fuel,M,136481.0
14894,"Adilabad, India",2020-02-14,Platinum,Bills,F,278459.0
14895,,2019-04-12,Gold,Grocery,F,253601.0
14896,"Bettiah, India",2019-04-20,Signature,Fuel,M,286111.0
14897,"Titlagarh, India",2019-08-08,Silver,Entertainment,M,76467.0
14898,"Murtijapur, India",2019-03-16,Platinum,Grocery,F,235157.0
14899,,2019-01-31,Platinum,Grocery,F,232214.0
14900,,2020-01-14,Silver,Fuel,F,59018.0
14901,"Naugawan Sadat, India",2020-05-10,Platinum,Entertainment,F,169832.0
14902,"Guntur, India",2019-05-17,Platinum,Bills,M,256813.0
14903,"Gumia, India",2020-09-13,Silver,Bills,M,131691.0
14904,"Mungeli, India",2020-04-12,Silver,Food,F,
14905,"Kalyan-Dombivali, India",2019-05-03,Signature,Entertainment,M,14044.0
14906,"Laharpur, India",2020-08-14,Signature,Bills,F,212177.0
14907,"Jagdalpur, India",2020-04-07,Platinum,Bills,F,216206.0
14908,"Padra, India",2020-01-12,Silver,Fuel,M,282589.0
14909,,,Signature,Bills,F,126093.0
14910,"Muvattupuzha, India",2020-01-09,Signature,Entertainment,F,147122.0
14911,"Sagar, India",2019-11-23,Silver,Entertainment,F,250616.0
14912,"Ramnagar, India",2019-05-11,Platinum,Food,F,134181.0
14913,"Karnal, India",2020-01-21,Platinum,Entertainment,F,150176.0
14914,"Vellakoil, India",2020-02-16,Platinum,Food,M,207365.0
14915,"Ujjain, India",,Platinum,Fuel,M,183647.0
14916,"Modasa, India",2019-05-16,Gold,Fuel,F,
14917,"Phaltan, India",2019-11-14,Platinum,Grocery,F,39447.0
14918,"Porsa, India",2019-08-29,Silver,Entertainment,M,226837.0
14919,"Rath, India",2019-11-27,Silver,Fuel,F,4117.0
14920,"Giridih, India",2020-11-14,Platinum,Fuel,M,148011.0
14921,"Rabkavi Banhatti, India",,Gold,Entertainment,F,96808.0
14922,"Sikandrabad, India",2020-03-17,Platinum,Fuel,F,208532.0
14923,"Khanna, India",2020-05-28,Signature,Bills,M,121771.0
14924,,2019-12-20,Signature,Grocery,M,287094.0
14925,"Nanpara, India",,Signature,Grocery,F,
14926,"Rajkot, India",2020-05-10,Silver,Bills,F,54834.0
14927,"Karwar, India",2020-04-28,Silver,Fuel,M,208647.0
14928,"Neyveli (TS), India",2020-10-18,Silver,Food,F,266172.0
14929,"Tikamgarh, India",2019-10-30,Signature,Grocery,M,298476.0
14930,"Tirukkoyilur, India",2019-07-16,Silver,Food,M,184497.0
14931,"Muzaffarpur, India",2019-08-16,Platinum,Fuel,M,126430.0
14932,"Phalodi, India",2019-06-14,Silver,Entertainment,F,204159.0
14933,"Bokaro Steel City, India",2019-10-22,Platinum,Entertainment,M,235325.0
14934,"Ranaghat, India",2020-12-15,Signature,Food,F,279437.0
14935,"Hisar, India",2019-10-19,Platinum,Fuel,F,133884.0
14936,"Ramngarh, India",2020-11-05,Signature,Bills,M,266166.0
14937,"Kapurthala, India",2020-11-22,Silver,Fuel,F,251143.0
14938,"Sankari, India",2019-04-21,Signature,Grocery,F,246858.0
14939,"Firozpur Cantt., India",2020-08-09,Signature,Food,M,
14940,"Kodungallur, India",2019-01-17,Platinum,Grocery,F,224938.0
14941,"Peddapuram, India",2019-02-21,Silver,Grocery,F,
14942,"Baramula, India",2019-05-27,Silver,Food,M,31497.0
14943,"Kohima, India",2020-03-02,Platinum,Fuel,M,173319.0
14944,"Agartala, India",2020-05-19,Silver,Grocery,M,261388.0
14945,"Salem, India",2020-09-27,Silver,Bills,M,162247.0
14946,"Narsinghgarh, India",2019-05-22,Silver,Food,M,15638.0
14947,"Sadasivpet, India",2020-05-09,Silver,Fuel,F,258961.0
14948,"Nilanga, India",2019-08-11,Gold,Food,M,233137.0
14949,"Musabani, India",2019-10-02,Silver,Entertainment,M,126570.0
14950,"Tekkalakote, India",2019-06-14,Silver,Fuel,M,298938.0
14951,"Sangole, India",2019-03-25,Silver,Grocery,M,125933.0
14952,"Faridabad, India",2019-05-23,Platinum,Grocery,M,4961.0
14953,"Ramnagar, India",2019-05-24,Gold,Fuel,M,266357.0
14954,"Umarkhed, India",2020-12-10,Gold,Fuel,F,46693.0
14955,"Utraula, India",2020-12-15,Silver,Entertainment,F,78199.0
14956,"Sattenapalle, India",2020-01-08,Platinum,Grocery,F,235105.0
14957,"Machilipatnam, India",2019-07-27,Platinum,Entertainment,F,149579.0
14958,"Modinagar, India",2019-10-10,Platinum,Entertainment,M,285464.0
14959,"Pehowa, India",2020-09-05,Platinum,Fuel,M,181775.0
14960,"Bhilai Nagar, India",2020-11-06,Silver,Fuel,F,20968.0
14961,"Manvi, India",2020-03-07,Gold,Bills,M,225717.0
14962,"Amalner, India",2019-05-22,Platinum,Bills,F,235521.0
14963,"Sankeshwara, India",2019-02-08,Gold,Fuel,F,
14964,"Balangir, India",2019-01-10,Signature,Grocery,M,161224.0
14965,"Chirmiri, India",2020-01-31,Platinum,Food,F,121975.0
14966,"Suratgarh, India",2020-11-09,Platinum,Entertainment,F,216482.0
14967,,,Silver,Bills,M,165372.0
14968,"Tharamangalam, India",2019-12-13,Signature,Grocery,M,44383.0
14969,"Peringathur, India",2019-02-03,Gold,Bills,M,69013.0
14970,"Mavoor, India",2020-07-25,Silver,Grocery,F,28627.0
14971,"Phalodi, India",2019-02-18,Gold,Bills,M,222530.0
14972,"Goalpara, India",,Signature,Fuel,F,191204.0
14973,"Pathankot, India",2019-04-07,Gold,Entertainment,F,61219.0
14974,,2020-12-29,Silver,Bills,M,149443.0
14975,"Madhubani, India",2019-08-27,Gold,Bills,F,111726.0
14976,"Koratla, India",2020-10-24,Signature,Fuel,M,183673.0
14977,"Pratapgarh, India",2020-10-29,Gold,Food,F,6204.0
14978,"Ozar, India",2020-05-26,Gold,Entertainment,F,50884.0
14979,"Peddapuram, India",2020-05-17,Platinum,Fuel,M,108651.0
14980,"Yavatmal, India",2019-08-12,Gold,Food,M,290000.0
14981,"Bheemunipatnam, India",2020-04-15,Signature,Entertainment,F,
14982,"Narsipatnam, India",2019-03-11,Silver,Entertainment,M,176591.0
14983,"Rajnandgaon, India",2019-02-02,Gold,Entertainment,F,29333.0
14984,"Umred, India",2020-02-17,Platinum,Bills,F,262317.0
14985,"Begusarai, India",2020-02-11,Platinum,Entertainment,M,174357.0
14986,"Saunda, India",2019-04-14,Platinum,Fuel,M,131645.0
14987,"Sasaram, India",,Silver,Food,M,31553.0
14988,"Sankari, India",2019-10-21,Gold,Food,F,224404.0
14989,,2019-09-29,Platinum,Fuel,F,
14990,"Gobichettipalayam, India",2020-05-21,Signature,Food,M,98320.0
14991,"Sherkot, India",,Platinum,Fuel,F,77274.0
14992,"Nuzvid, India",2020-07-15,Platinum,Bills,M,85848.0
14993,"Vandavasi, India",2020-06-24,Gold,Grocery,M,186846.0
14994,"Robertsganj, India",2020-02-08,Gold,Grocery,M,283326.0
14995,"Etawah, India",2020-01-15,Silver,Food,M,215775.0
14996,"Supaul, India",2019-03-03,Silver,Bills,M,112563.0
14997,"Ujjain, India",2020-10-05,Gold,Food,M,226662.0
14998,"Aizawl, India",2019-12-31,Signature,Entertainment,M,219299.0
14999,"Dhuri, India",2019-03-04,Silver,Bills,F,85264.0
15000,"Gokak, India",2020-01-23,Silver,Food,M,137585.0
15001,"Sillod, India",2020-08-18,Silver,Entertainment,F,209186.0
15002,"Manuguru, India",2019-11-09,Platinum,Food,M,283834.0
15003,"Nanded-Waghala, India",2020-01-02,Gold,Grocery,M,215908.0
15004,"Araria, India",2020-04-18,Silver,Bills,F,
15005,"Tasgaon, India",2020-11-24,Silver,Food,F,32129.0
15006,"Mattannur, India",2019-02-02,Gold,Bills,F,182728.0
15007,"Sanand, India",2020-10-14,Signature,Grocery,F,169019.0
15008,"Ranaghat, India",2020-04-21,Signature,Grocery,M,276202.0
15009,"Bharatpur, India",2020-01-23,Gold,Food,M,170459.0
15010,"Jamnagar, India",2019-03-27,Gold,Food,M,127659.0
15011,"Rath, India",2020-04-29,Silver,Food,M,251085.0
15012,"Revelganj, India",2020-02-08,Platinum,Fuel,F,138761.0
15013,"Maddur, India",2020-03-02,Gold,Bills,F,
15014,"Hapur, India",2019-03-17,Silver,Food,F,157554.0
15015,"Jagraon, India",2020-02-26,Platinum,Entertainment,F,107543.0
15016,"Pihani, India",2020-01-21,Silver,Grocery,M,66028.0
15017,"Lakhisarai, India",2020-10-23,Platinum,Bills,M,123698.0
15018,"Tumkur, India",2019-03-17,Silver,Entertainment,M,270443.0
15019,"Sarangpur, India",2019-01-12,Platinum,Fuel,M,269069.0
15020,"Paravoor, India",2019-05-17,Platinum,Food,F,282153.0
15021,"Udgir, India",2019-01-29,Gold,Bills,M,83213.0
15022,"Kendujhar, India",2020-08-14,Signature,Grocery,F,169271.0
15023,"Nabha, India",2020-06-06,Silver,Bills,M,8191.0
15024,"Santipur, India",2020-05-10,Signature,Bills,F,61761.0
15025,"Thoubal, India",2020-12-19,Platinum,Bills,M,3323.0
15026,"Tohana, India",2019-07-16,Silver,Fuel,M,80576.0
15027,"Kapadvanj, India",2020-08-29,Silver,Bills,M,107531.0
15028,"Seoni, India",2020-04-20,Silver,Entertainment,F,185881.0
15029,"Panruti, India",2019-03-28,Gold,Fuel,M,212631.0
15030,"Satara, India",2019-05-23,Platinum,Food,M,286724.0
15031,,2019-06-07,Platinum,Entertainment,M,248990.0
15032,"Renukoot, India",2019-03-29,Signature,Fuel,M,54292.0
15033,"Mangaluru, India",2020-12-04,Platinum,Grocery,F,206100.0
15034,"Nadbai, India",2020-04-22,Platinum,Entertainment,F,39759.0
15035,,2020-05-16,Signature,Fuel,M,147367.0
15036,"Nabha, India",2020-05-08,Silver,Fuel,M,197101.0
15037,"Lakshmeshwar, India",2019-11-07,Platinum,Fuel,M,200552.0
15038,"Haldwani-cum-Kathgodam, India",2019-08-18,Gold,Entertainment,F,73140.0
15039,"Mainaguri, India",2020-10-25,Platinum,Grocery,M,250596.0
15040,"Ramgarh, India",2020-11-18,Gold,Bills,M,
15041,"Hapur, India",2019-10-28,Silver,Food,M,122679.0
15042,"Nellore, India",2020-02-05,Platinum,Food,M,138097.0
15043,"Chikkamagaluru, India",2019-04-13,Signature,Food,F,88602.0
15044,"Ambikapur, India",,Signature,Food,M,47136.0
15045,"Jamshedpur, India",2020-10-15,Silver,Entertainment,M,13786.0
15046,"Nagda, India",2020-02-27,Gold,Fuel,F,178453.0
15047,"Wardha, India",2020-10-23,Signature,Bills,F,46228.0
15048,"Koyilandy, India",,Signature,Fuel,M,5534.0
15049,"Imphal, India",2019-01-06,Signature,Grocery,M,53621.0
15050,"Tuljapur, India",2020-12-08,Gold,Grocery,M,
15051,"Noorpur, India",2020-03-07,Silver,Fuel,F,46420.0
15052,"Mudalagi, India",2019-11-15,Gold,Bills,M,214080.0
15053,"Vijayapura, India",2020-03-06,Signature,Entertainment,F,145400.0
15054,"Muddebihal, India",2020-12-26,Signature,Food,F,182960.0
15055,"Charkhi Dadri, India",2019-02-09,Gold,Bills,M,18713.0
15056,"Lakhimpur, India",2019-10-26,Silver,Entertainment,M,117028.0
15057,"Bathinda, India",2019-05-25,Silver,Fuel,M,295699.0
15058,"Hoshiarpur, India",2019-04-11,Silver,Grocery,M,161392.0
15059,"Rishikesh, India",2020-08-05,Silver,Grocery,F,194837.0
15060,"Jorhat, India",2019-04-19,Signature,Fuel,F,224657.0
15061,,2020-10-15,Silver,Entertainment,M,86506.0
15062,,2019-05-05,Signature,Entertainment,F,7211.0
15063,"Pattamundai, India",2019-05-18,Signature,Fuel,F,145159.0
15064,"Varanasi, India",,Gold,Grocery,M,125313.0
15065,"Shimla, India",2020-07-11,Signature,Food,M,7910.0
15066,"Sumerpur, India",2019-02-18,Silver,Bills,F,
15067,,2019-06-21,Silver,Fuel,F,73609.0
15068,"Shimla, India",2019-04-10,Signature,Grocery,M,71314.0
15069,"Saundatti-Yellamma, India",2020-12-28,Signature,Food,M,214515.0
15070,"Ramachandrapuram, India",2019-08-02,Gold,Fuel,M,290570.0
15071,"Shikarpur Bulandshahr, India",,Signature,Fuel,M,1824.0
15072,"Bhabua, India",,Platinum,Fuel,M,278065.0
15073,"Sendhwa, India",2020-11-26,Gold,Bills,F,135406.0
15074,"Zira, India",2019-01-10,Platinum,Grocery,M,48909.0
15075,"Mulbagal, India",2019-11-23,Gold,Bills,F,68291.0
15076,"Sopore, India",2020-07-19,Platinum,Entertainment,F,69536.0
15077,"Nangal, India",2019-11-30,Gold,Fuel,F,136140.0
15078,"Indore, India",2019-03-09,Silver,Entertainment,M,58987.0
15079,"Wai, India",2019-03-06,Platinum,Fuel,F,
15080,"Nilanga, India",2020-09-07,Silver,Grocery,F,220790.0
15081,"Laharpur, India",2020-10-12,Silver,Food,F,67940.0
15082,"Tiruvethipuram, India",2019-04-15,Silver,Bills,M,29451.0
15083,"Yellandu, India",2019-05-02,Silver,Entertainment,M,183215.0
15084,"Petlad, India",,Signature,Entertainment,F,123255.0
